File,SizeKB,DateCreated,DateModified,MD5,Notes
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Arpaio\Pnx # 8 = Jails, Tents B  .doc",43,1999-02-24,2017-12-14,0D8F85FFD0F265FFBE2A411601FC1CD9,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Arpaio\Pnx #11 = Madison Jail A  .doc,43.5,1999-02-24,2017-12-14,B979D9FFB7DED8C23964BB940185659E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Arpaio\Pnx #12 = Madison Jail B  .doc,39.9,1999-02-25,2017-12-14,9A82A6BD246BDBC8599A078FCC0FCC10,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Arpaio\Pnx #13 = Balloon A  .doc,47.1,1999-02-26,2017-12-14,EA7F2E16F1801295B523EBF07DE2CFAA,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Arpaio\Pnx #14 = Balloon B  .doc,38.9,1999-02-27,2017-12-14,8F907168EFDA0B7C8131E7F9E588456C,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Norberg, Atty, ME\Pnx #20 = NORBERG Intvw B  .doc",46.1,1999-02-28,2017-12-14,07CD5B9775B1FB9ECD88A29BA2FFB93B,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Other\Pnx #23 = Richard Post  .doc,23.6,1999-02-28,2017-12-14,90D4A62CB71756553E8DAD1EEF150A26,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Other\Pnx #24 = ME's, Sunset  .doc",35.8,1999-02-25,2017-12-14,0780B7BD9ACFD0023F70E5FBB9B86828,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Other\Pnx #25 = KTVK stories  .doc,44,1999-02-26,2017-12-14,B06AFC24E0F17FEBA5565E0A45FD26A2,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Other\Pnx #26 = SU's, Scenics  .doc",41,1999-02-23,2017-12-14,14FFEB8B6D802448B4651E0245A0C583,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Other\Pnx #27 = Fed Court, KTVK  .doc",30.2,1999-07-16,2017-12-14,CF074FEED1B1CF9D73DCBEE428DEBE05,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Testimony\Pnx # 1 = Duran, Walsh  .doc",79.9,1999-02-26,2017-12-14,E78E6D9BEC3B8081AFD6C7FAF64F14BD,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Testimony\Pnx # 2 = Spidell  .doc,64,1999-02-26,2017-12-14,59ABE7283496FD78BBB41DAA8706D14E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Testimony\Pnx # 3= Photos, Documents  .doc",54.8,1999-02-28,2017-12-14,EDDB2C84E96DC67C718B61290BD2EB9D,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\Tapes = Testimony\Pnx # 4 = Dr. Dudley  .doc,58.4,1999-02-26,2017-12-14,F6D9F6786F91F40F51BF6A08B8F3C581,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = TAPES\VHS = Edit Memo  .doc,22,1999-02-24,2017-12-14,0C0F8CC3A42B98F88C714D63B2C387BB,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Legal = Phoenix Re-run  .doc",23,2000-08-27,2017-12-14,F0FB7F719429B2E9DEECCBAA5D797E7B,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Phoenix = Re-Run Update  .doc",31.2,2000-08-25,2017-12-14,7E7134E8A1E5DAD8D0C98A66AEC00DA9,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Anchor Lede  .doc",21.5,2000-08-26,2017-12-14,E0E8601655C8ED5414B587BFE45B188F,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Anchor Tag  .doc",21,2000-08-26,2017-12-14,73E20B0E74CB73489783D1EB8F4D672C,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Script #1-B .doc",59.9,2000-08-26,2017-12-14,0BB54CB8C9A0E22CB49EF02EEFD345A1,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Web  (Rev.).doc",28.7,2000-08-30,2017-12-14,EE4DDA0F6A027BD87184DFBD0A2DA389,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\TOUGH JUSTICE = T'script  .doc,80.4,1999-03-07,2017-12-14,A6185E46CE1128A665B3F9D4394A6B8B,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Blood = Budget  .doc,29.2,1999-04-16,2017-12-14,C15E676D2768CC9B30BFEBACEB9DC92F,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Blood = Overview  .doc,31.2,1999-04-19,2017-12-14,542C0BAD35456A63BC8634F722C52C7A,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Blood = Proposal  .doc,43,1999-04-11,2017-12-14,1DE14D46BDA973C335992D4569FB4B92,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Blood = Time Mag  .doc,12.8,1999-05-18,2017-12-14,DE20787B45BA4E8F336DCBB83AA2E0B5,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Ltr = Dr. Henderson  .doc,35.8,1999-05-20,2017-12-14,AC9F23FA389988728CAA9B8C8DF21023,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Notes File\Blood = Prison Contracts  .doc,30.7,1999-05-23,2017-12-14,2D637AF84C3628E6343A40BF32FF7282,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Notes File\Notes = Hecht & Company  .doc,16.9,1999-05-19,2017-12-14,180DD3F6C5007E8796D6A50A0E70FE44,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Notes File\Notes = More re Canada  .doc,17.4,1999-05-19,2017-12-14,F4603CD771A21155184048D5ED8817C5,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Notes File\Prisons = Plasma Policy  .doc,20,1999-05-03,2017-12-14,3775112E89AF4839A7AB6F8CF36B4820,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 1 .doc,80.9,1999-05-23,2017-12-14,6CEFA7F37BBB07D1398C7576D3D36E0B,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 1B  .doc,85,1999-05-24,2017-12-14,0CC873B05D50223C94BE968D20259B58,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 2  .doc,70.7,1999-05-25,2017-12-14,2990A2E826E7C040973CE484F1ECE2D3,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 3  .doc,90.1,1999-05-25,2017-12-14,E7AE1F92ED66054B057CFE589ECD7C43,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 4  .doc,64,1999-05-26,2017-12-14,DD706D42D2F69C034713B3464C9DAB2A,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 5  .doc,63,1999-05-26,2017-12-14,AC54486AB7BA075C4DDC6700037FE8AF,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 6  .doc,53.2,1999-06-02,2017-12-14,A50550105207C62C77EF16636848B762,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 7  .doc,56.8,1999-06-02,2017-12-14,508715E058702D5B6B4732F1FEF262DB,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script # 8  .doc,59.4,1999-06-02,2017-12-14,9CFB8569A5C03E99DBA09A04D6ACAD57,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = SCRIPTS\Blood = Script #10 .doc,56.8,1999-06-04,2017-12-14,14973B5CBAE75BBB61D718EB5931E3E3,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\BLOOD FINAL = Script #11.doc,46.1,1999-06-05,2017-12-14,8AEE02C3495D078C1DF23C409F84A540,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood Ltr = Kelly Duda  .DOC,49.2,2007-06-14,2017-12-14,6E8CFF95F2F3B0ECB8906266A4397FCB,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\Ltr = CBC '07  .DOC,50.7,2007-06-15,2017-12-14,E74A8E89CEC92A7A1627EB876D5523B8,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\Lynch = Henderson Food Memo  .DOC,21,1999-11-19,2017-12-14,5A79128B2952C3BCD3CC1A9A11A94534,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\Memo = Arkansas Documents  .doc,25.1,1999-05-02,2017-12-14,117BE360095AC8EE5808B2F69B3F4526,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\People = Arkansas  .doc,23.6,1999-05-02,2017-12-14,62DA09E1D8FBB64C8616597A976A6153,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\People = Canada  .doc,31.2,1999-04-25,2017-12-14,FBF329CBD05C1EDAE3E221136BE2A832,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\People = Dr. Henderson  .doc,33.3,1999-05-02,2017-12-14,E08373ED11F125FC68678D23A7A6E439,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Interviews = Planning\Reply = Dr. Henderson  .DOC,20.5,1999-08-15,2017-12-14,8BE2DC066BD00C21147DD51F9CAFAAE2,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Draft = Connaught Ltr  .doc,15.4,1999-05-21,2017-12-14,D4ECAF2A5389AD4B9980F9800749DBE0,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Legal = Briefing Book  .doc,115.7,1999-05-28,2017-12-14,2F14AE4DE2E40B10E004A119B940BDC6,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Legal = Transcripts  .doc,25.1,1999-05-26,2017-12-14,5AE712EA07DA1DEAF48ECA7BFB50A28B,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Ltr = Hecht Atty  .doc,15.9,1999-05-19,2017-12-14,E15469C1BBB41D1562EE1D355144AF44,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\FDA = PIO  .doc,16.4,1999-05-03,2017-12-14,3DA9007E62DB62283CD4993B9A25A190,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\FOIA = FDA #2  .doc,21,1999-05-10,2017-12-14,5F98DB94283A38B0344CF6C2D94EEE06,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\FOIA = FDA records  .doc,14.8,1999-05-03,2017-12-14,B10F08C9D3CAA0474C397A073EF820B5,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\Ltr = Galster Files  .doc,17.9,1999-05-10,2017-12-14,E095D32EDF8956F24B84B5A57BF1C156,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Prison = Intvw Reqsts\Fax = Ark. prison  .doc,17.9,1999-04-21,2017-12-14,5E2557A3BC0FB07F102516F536EB9DC1,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Prison = Intvw Reqsts\Fax = Ark. prison #2  .doc,25.6,1999-04-30,2017-12-14,EB5680801E4EBBD8777510A09AC1F3B2,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Prison = Intvw Reqsts\Fax = Byrd  .doc,11.8,1999-04-21,2017-12-14,468D75D89DCADDFC87D4012285101A47,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Prison = Intvw Reqsts\Fax = Henderson  .doc,11.8,1999-04-21,2017-12-14,3AB848465E01CB8AD750AE89648C07D2,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Blood = Close Caption   .DOC,19.5,1999-06-05,2017-12-14,2274FF4D0CC28D8C5BD9942071A5AF32,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Bloody Fonts  .DOC,20,1999-06-03,2017-12-14,FD6F7E182B882AC78883F60D32F7195E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Headline = Blood  .doc,16.4,1999-05-31,2017-12-14,5164F4B42F8A1281B8B633FB14074F00,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Summary = Blood  .doc,12.8,1999-05-31,2017-12-14,305AFB0762BCE65F44C2F6ED4DA6EF10,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Tease = Blood  .doc,18.9,1999-05-31,2017-12-14,0F98FA379D67031EEBE31E16DCDC4BD6,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Title = Blood  .doc,14.8,1999-05-31,2017-12-14,5DB942060DD5F97AAA57800D111896FC,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Legal = CBC contract  .DOC,20,1999-06-24,2017-12-14,7393DFE08ABDF8D8100320EBAFC073BD,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr #2 = CBC Video  .doc,28.7,1999-05-27,2017-12-14,7EDE5028D7C25B35E6D93D87DE8329ED,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC Video  .doc,34.8,1999-05-20,2017-12-14,16B7F208C458C010752E08323E8A62E9,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC, 5th Estate  .doc",13.3,1999-05-03,2017-12-14,21E628FB7623E8065D61F1D8F939F7D0,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = Photo rights  .doc,20.5,1999-05-11,2017-12-14,B9F9D1C099A5D9EBD98226064F8F6DBA,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = Photog #2  .doc,21,1999-05-19,2017-12-14,281E19F4FA1388EC9E0138027A776C89,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Memo = CBC payment  .DOC,20.5,1999-06-24,2017-12-14,2A10AF336E620680497C79C8B65A3F38,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Request = Crosses  .doc,13.3,1999-05-03,2017-12-14,10C97CBEA61A4C5CDEB556DEDAD921D2,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #16= Galster A  .doc,41.5,1999-05-20,2017-12-14,A0D76562833738632C9E2728AD96A182,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #17= Galster B .doc,43,1999-05-20,2017-12-14,FD5EA57FA2B5E91921EE0A9B5A01BE3E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #18= Galster C  .doc,40.4,1999-05-21,2017-12-14,0EB9375168FED0315F1A4B4750401133,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #19= Percy Hendrsn  .doc,54.8,1999-05-16,2017-12-14,31FDC2CA20189FACA7F4A2EC5936D92A,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #20= Byrd & Percy B  .doc,45.6,1999-05-16,2017-12-14,DB1C447BE0E137334A47E35B481A63F4,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #21 = Cummins C  .doc,34.3,1999-05-17,2017-12-14,DC5207B9E552E7B3C2F0B04C86356DEA,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #22 = Plasmatheresis  .doc,25.1,2002-12-02,2017-12-14,D2D72CFF71B1234B6E32185826A3977A,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #23 = Cummins A  .doc,35.8,1999-05-17,2017-12-14,C503FE1BFFFF3E74F149752D8C3BE3EC,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #24 = Cummins B  .doc,48.1,1999-05-17,2017-12-14,22DC7120E33A93AF72D40152B85F605E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #30 = KATV Prison  .doc,34.3,1999-05-17,2017-12-14,12EDB92C82B626CA60454D9CC6A48707,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #31 = Trial Video  .doc,26.6,1999-05-21,2017-12-14,A7516E4747323853EEA7552DC4243B80,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood #34 = Blood Dubs  .doc,23,1999-05-26,2017-12-14,6AF4936CC525576D46137C53A7F2618A,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood#101 = Dr.Henderson A  .doc,69.6,1999-05-18,2017-12-14,4D0AECAB1A002E91F1220473ED6C4987,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood#102 = Dr.Henderson B  .doc,73.2,1999-05-20,2017-12-14,3D3285CA62BDFCAF870A8AFD9C74B67F,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood#103 = Dr.Henderson C  .doc,68.6,1999-05-20,2017-12-14,7681B19B7D8ACBAD6BC3653AB2258846,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood#104 = Dr.Henderson D  .doc,68.6,1999-05-19,2017-12-14,773862B969519D4050968EF72589E28C,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = ARKANSAS Blood\Blood#105 = Dr.Henderson E  .doc,68.6,1999-05-19,2017-12-14,7EF6B7980D3388948606097A3E8FFECE,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 1 = Connaught, Plater  .doc",29.7,1999-05-14,2017-12-14,352B57D5EE3B5BF8E3AC0055192D9C55,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 2 = Plater Intvw A  .doc,45.6,1999-05-12,2017-12-14,30D4958D308AF654B73106AB442F4D70,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 3 = Plater Intvw B  .doc,43,1999-05-12,2017-12-14,63998162E96CFCF2A51D6380DF01DD71,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 4 = Plater Intvw C  .doc,46.1,1999-05-12,2017-12-14,26E13C69B2D6F69C7AA3617F64B08ED5,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 5 = Red Cross  .doc,26.1,2002-12-02,2017-12-14,E1C97762929EBD320C43B944EA664CA4,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 6 = Kreppner A  .doc,58.4,1999-05-13,2017-12-14,CC8395B7B6AE61A834A5B9D706E763C8,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 7 = Kreppner B  .doc,47.1,1999-05-13,2017-12-14,6A462BB5B377FB8E9129E7F384150840,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 8 = Kreppner C  .doc,45.6,1999-05-13,2017-12-14,3FC9649005C1195C51AEFCC2397D8B6E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood # 9 = Skyline B  .doc,35.3,1999-05-13,2017-12-14,5B0CCC17D8AD874E33087AE1104F65F6,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #10= McCarthy A  .doc,58.4,1999-05-14,2017-12-14,A233D4846E8595555965CC92C6ABD97C,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #11= McCarthy B  .doc,53.8,1999-05-14,2017-12-14,056F48E8A051F395FEF10AE4E209AA60,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #12= McCarthy C  .doc,57.9,1999-05-14,2017-12-14,3FD7C5934DE3CF80F559F8C44EA71B19,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #13 = Ottawa Scenics  .doc,31.2,1999-05-17,2017-12-14,1EFF32A03E6EFC612C615CA12B16C360,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #14 = RCMP Moreau  .doc,33.3,2002-12-08,2017-12-14,AF843CE1A9FAD4F23F18888C81D7B197,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #15 = More Ottawa  .doc,27.1,1999-05-16,2017-12-14,1A541BB223F0C7E2F6FDEC0A757A306D,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\TAPES = CANADA Blood\Blood #32 = Hecht on CBC  .doc,22,1999-06-01,2017-12-14,7289104B1DE7D6B5B382F74BF61C9DF7,
