FITS_File_Path,FITS_Format_Name,FITS_Format_Version,FITS_PUID,FITS_Identifying_Tool(s),FITS_Multiple_IDs,FITS_Date_Last_Modified,FITS_Size_KB,FITS_MD5,FITS_Creating_Application,FITS_Valid,FITS_Well-Formed,FITS_Status_Message,NARA_Format Name,NARA_File Extension(s),NARA_PRONOM URL,NARA_Risk Level,NARA_Proposed Preservation Plan,NARA_Match_Type,Technical_Appraisal,Other_Risk
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Scripts\Editing Elements\Tape Notes=Video Changes.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,1ca9548f9291bdfc2f8bdbd0f6542c60,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # AA-# BB = Caryville, Tenn.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,33.28,e7103f8e0213a08fca2dca30b49ee402,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # AA-# BB = Caryville, Tenn.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,33.28,e7103f8e0213a08fca2dca30b49ee402,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # CC = Bradenton, Fla.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,38.4,1895edaff8266f3830630755927e216b,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # CC = Bradenton, Fla.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,38.4,1895edaff8266f3830630755927e216b,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # DD, # EE = Bradenton, Fla.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,47.104,09caf49c6a34b4092365ef233ad7ead0,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # DD, # EE = Bradenton, Fla.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,47.104,09caf49c6a34b4092365ef233ad7ead0,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # FF = Prior Lake, Minn.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,40.96,5536ea04ba3b357b0525a840be30f4b1,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # FF = Prior Lake, Minn.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,40.96,5536ea04ba3b357b0525a840be30f4b1,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # GG = San Diego, Calif.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,32.768,d8d5bb6a0f3b9ebb091b927fb50eb865,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # GG = San Diego, Calif.  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-07-28,32.768,d8d5bb6a0f3b9ebb091b927fb50eb865,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # HH = Greyhound bus Raw  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-09-27,76.8,3279493e8d147d618a63076c6a97874d,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # HH = Greyhound bus Raw  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-09-27,76.8,3279493e8d147d618a63076c6a97874d,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # JJ = Greyhound bus Pkg  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-09-27,46.08,ce2387bae8895e5c616a701948084881,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Tapes= Tenn.,Ga.,Fla. #13-21, AA-JJ\Tapes # JJ = Greyhound bus Pkg  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-09-27,46.08,ce2387bae8895e5c616a701948084881,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease = 30-sec Advancer.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,aa49f89a260d09e18384acec69fa5dba,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease = 30-sec Advancer.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,aa49f89a260d09e18384acec69fa5dba,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease = 30-sec Opener.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,a72a0acdbed62784b316b120d329ba32,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease = 30-sec Opener.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,a72a0acdbed62784b316b120d329ba32,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Tease = Blood  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2264-02-17,18.944,0f98fa379d67031eebe31e16dcdc4bd6,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Production = Blood\Tease = Blood  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2264-02-17,18.944,0f98fa379d67031eebe31e16dcdc4bd6,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\Moscow TEASES\Tease Memo to Travis.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.12,159585b47779f1afe9711658de441449,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\Moscow TEASES\Tease Memo to Travis.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.12,159585b47779f1afe9711658de441449,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease= Mid-Show {30-sec}.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,382a89b9952b8df53a955b50f6984d7b,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Tease Copy\Tease= Mid-Show {30-sec}.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,382a89b9952b8df53a955b50f6984d7b,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Announcer Materials\Teaser = Announce Cart.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,06f77d2e692587ad8cc141f8313946f4,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Announcer Materials\Teaser = Announce Cart.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,06f77d2e692587ad8cc141f8313946f4,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Teaser = Magazine Hour.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,3c648e570a148adf28dfb0a366d34291,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Teaser = Magazine Hour.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,3c648e570a148adf28dfb0a366d34291,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Daily Air Notes\TEASES = for day-to-day  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.752,d1db22d68d5efbd8235b419c313e71a4,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Daily Air Notes\TEASES = for day-to-day  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.752,d1db22d68d5efbd8235b419c313e71a4,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Anchor Materials\Teleprompter = Copy.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,15.872,ff05087738fa46e22969df47b2ab1265,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Anchor Materials\Teleprompter = Copy.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,15.872,ff05087738fa46e22969df47b2ab1265,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Anchor Materials\Teleprompter = More.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,ed3fb54b3a68acfd89c2453277415409,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\Anchor Materials\Teleprompter = More.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,ed3fb54b3a68acfd89c2453277415409,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Teleprompter Copy.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,12.288,c693c59778008b2c68d1d641d955993a,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = OCTOBER 16, '94\Teleprompter Copy.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,12.288,c693c59778008b2c68d1d641d955993a,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\I-75 5-Dead = Tennessee\Caryville= 5 Dead\Tennessee = Trip Sched  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2258-01-10,13.824,cb45008cf2829052f9030ee201b2db83,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\I-75 5-Dead = Tennessee\Caryville= 5 Dead\Tennessee = Trip Sched  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2258-01-10,13.824,cb45008cf2829052f9030ee201b2db83,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = ARSON\EDITING Notes\Tentative RUNDOWN.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,ee019216c9003e89810a888c4c9b1b16,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = ARSON\EDITING Notes\Tentative RUNDOWN.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,ee019216c9003e89810a888c4c9b1b16,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Theft Notes= Back-up\Theft cases--Back-up Copy.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,41.984,c5ac4a51721d32a24d63c2c677e617d2,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Theft Notes= Back-up\Theft cases--Back-up Copy.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,41.984,c5ac4a51721d32a24d63c2c677e617d2,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Fed Agencies\Third Bank Notes\Third Bank Problem.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,ea56d3550e3e231e27bd47b03f3e19c8,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Fed Agencies\Third Bank Notes\Third Bank Problem.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,ea56d3550e3e231e27bd47b03f3e19c8,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
